in s,C1 in V
-6.1759800E-01,7.28027E-01
-6.1742400E-01,6.93848E-01
-6.1725000E-01,6.64551E-01
-6.1707600E-01,6.64551E-01
-6.1690200E-01,6.59668E-01
-6.1672800E-01,6.69434E-01
-6.1655400E-01,6.30371E-01
-6.1638000E-01,6.15723E-01
-6.1620600E-01,6.20605E-01
-6.1603200E-01,6.05957E-01
-6.1585800E-01,6.25488E-01
-6.1568400E-01,6.30371E-01
-6.1551000E-01,6.25488E-01
-6.1533600E-01,6.30371E-01
-6.1516200E-01,6.15723E-01
-6.1498800E-01,6.10840E-01
-6.1481400E-01,5.96191E-01
-6.1464000E-01,6.20605E-01
-6.1446600E-01,6.15723E-01
-6.1429200E-01,6.05957E-01
-6.1411800E-01,6.05957E-01
-6.1394400E-01,7.86621E-01
-6.1377000E-01,9.08691E-01
-6.1359600E-01,9.47754E-01
-6.1342200E-01,9.62402E-01
-6.1324800E-01,9.62402E-01
-6.1307400E-01,8.15918E-01
-6.1290000E-01,6.98730E-01
-6.1272600E-01,6.74316E-01
-6.1255200E-01,6.84082E-01
-6.1237800E-01,6.74316E-01
-6.1220400E-01,6.88965E-01
-6.1203000E-01,6.54785E-01
-6.1185600E-01,6.59668E-01
-6.1168200E-01,6.30371E-01
-6.1150800E-01,6.30371E-01
-6.1133400E-01,6.20605E-01
-6.1116000E-01,6.35254E-01
-6.1098600E-01,6.30371E-01
-6.1081200E-01,6.40137E-01
-6.1063800E-01,6.30371E-01
-6.1046400E-01,6.45020E-01
-6.1029000E-01,7.52441E-01
-6.1011600E-01,9.18457E-01
-6.0994200E-01,9.81934E-01
-6.0976800E-01,9.77051E-01
-6.0959400E-01,9.96582E-01
-6.0942000E-01,8.79395E-01
-6.0924600E-01,7.13379E-01
-6.0907200E-01,7.08496E-01
-6.0889800E-01,6.79199E-01
-6.0872400E-01,6.74316E-01
-6.0855000E-01,6.74316E-01
-6.0837600E-01,6.98730E-01
-6.0820200E-01,6.54785E-01
-6.0802800E-01,6.35254E-01
-6.0785400E-01,6.40137E-01
-6.0768000E-01,6.49902E-01
-6.0750600E-01,6.25488E-01
-6.0733200E-01,6.15723E-01
-6.0715800E-01,6.30371E-01
-6.0698400E-01,6.15723E-01
-6.0681000E-01,6.20605E-01
-6.0663600E-01,6.20605E-01
-6.0646200E-01,6.25488E-01
-6.0628800E-01,6.25488E-01
-6.0611400E-01,6.10840E-01
-6.0594000E-01,6.15723E-01
-6.0576600E-01,6.05957E-01
-6.0559200E-01,8.01270E-01
-6.0541800E-01,9.13574E-01
-6.0524400E-01,9.57520E-01
-6.0507000E-01,9.57520E-01
-6.0489600E-01,9.62402E-01
-6.0472200E-01,7.76855E-01
-6.0454800E-01,6.84082E-01
-6.0437400E-01,6.54785E-01
-6.0420000E-01,6.88965E-01
-6.0402600E-01,6.59668E-01
-6.0385200E-01,6.59668E-01
-6.0367800E-01,6.49902E-01
-6.0350400E-01,6.30371E-01
-6.0333000E-01,6.40137E-01
-6.0315600E-01,6.20605E-01
-6.0298200E-01,6.15723E-01
-6.0280800E-01,6.20605E-01
-6.0263400E-01,6.20605E-01
-6.0246000E-01,6.20605E-01
-6.0228600E-01,6.49902E-01
-6.0211200E-01,6.49902E-01
-6.0193800E-01,8.01270E-01
-6.0176400E-01,9.28223E-01
-6.0159000E-01,9.57520E-01
-6.0141600E-01,9.67285E-01
-6.0124200E-01,9.81934E-01
-6.0106800E-01,8.35449E-01
-6.0089400E-01,7.32910E-01
-6.0072000E-01,6.88965E-01
-6.0054600E-01,6.54785E-01
-6.0037200E-01,6.93848E-01
-6.0019800E-01,6.64551E-01
-6.0002400E-01,6.88965E-01
-5.9985000E-01,6.49902E-01
-5.9967600E-01,6.49902E-01
-5.9950200E-01,6.30371E-01
-5.9932800E-01,6.45020E-01
-5.9915400E-01,6.10840E-01
-5.9898000E-01,6.30371E-01
-5.9880600E-01,6.20605E-01
-5.9863200E-01,6.35254E-01
-5.9845800E-01,6.25488E-01
-5.9828400E-01,6.40137E-01
-5.9811000E-01,6.15723E-01
-5.9793600E-01,6.49902E-01
-5.9776200E-01,6.30371E-01
-5.9758800E-01,6.30371E-01
-5.9741400E-01,6.15723E-01
-5.9724000E-01,8.20801E-01
-5.9706600E-01,9.23340E-01
-5.9689200E-01,9.42871E-01
-5.9671800E-01,9.57520E-01
-5.9654400E-01,9.62402E-01
-5.9637000E-01,7.96387E-01
-5.9619600E-01,7.08496E-01
-5.9602200E-01,6.74316E-01
-5.9584800E-01,6.64551E-01
-5.9567400E-01,6.59668E-01
-5.9550000E-01,6.59668E-01
-5.9532600E-01,6.49902E-01
-5.9515200E-01,6.35254E-01
-5.9497800E-01,6.25488E-01
-5.9480400E-01,6.20605E-01
-5.9463000E-01,6.35254E-01
-5.9445600E-01,6.30371E-01
-5.9428200E-01,6.10840E-01
-5.9410800E-01,6.10840E-01
-5.9393400E-01,6.40137E-01
-5.9376000E-01,6.25488E-01
-5.9358600E-01,7.86621E-01
-5.9341200E-01,8.94043E-01
-5.9323800E-01,9.28223E-01
-5.9306400E-01,9.42871E-01
-5.9289000E-01,9.37988E-01
-5.9271600E-01,7.96387E-01
-5.9254200E-01,7.03613E-01
-5.9236800E-01,6.88965E-01
-5.9219400E-01,6.64551E-01
-5.9202000E-01,6.88965E-01
-5.9184600E-01,6.69434E-01
-5.9167200E-01,6.64551E-01
-5.9149800E-01,6.40137E-01
-5.9132400E-01,6.40137E-01
-5.9115000E-01,6.25488E-01
-5.9097600E-01,6.20605E-01
-5.9080200E-01,6.20605E-01
-5.9062800E-01,6.45020E-01
-5.9045400E-01,6.25488E-01
-5.9028000E-01,6.35254E-01
-5.9010600E-01,6.35254E-01
-5.8993200E-01,6.20605E-01
-5.8975800E-01,6.25488E-01
-5.8958400E-01,6.30371E-01
-5.8941000E-01,6.25488E-01
-5.8923600E-01,6.30371E-01
-5.8906200E-01,6.40137E-01
-5.8888800E-01,8.54980E-01
-5.8871400E-01,9.52637E-01
-5.8854000E-01,9.47754E-01
-5.8836600E-01,9.67285E-01
-5.8819200E-01,9.57520E-01
-5.8801800E-01,7.71973E-01
-5.8784400E-01,7.08496E-01
-5.8767000E-01,6.88965E-01
-5.8749600E-01,6.79199E-01
-5.8732200E-01,6.64551E-01
-5.8714800E-01,6.69434E-01
-5.8697400E-01,6.45020E-01
-5.8680000E-01,6.49902E-01
-5.8662600E-01,6.35254E-01
-5.8645200E-01,6.15723E-01
-5.8627800E-01,6.25488E-01
-5.8610400E-01,6.30371E-01
-5.8593000E-01,6.35254E-01
-5.8575600E-01,6.25488E-01
-5.8558200E-01,6.25488E-01
-5.8540800E-01,6.20605E-01
-5.8523400E-01,8.30566E-01
-5.8506000E-01,9.13574E-01
-5.8488600E-01,9.33105E-01
-5.8471200E-01,9.62402E-01
-5.8453800E-01,9.62402E-01
-5.8436400E-01,7.76855E-01
-5.8419000E-01,6.93848E-01
-5.8401600E-01,6.69434E-01
-5.8384200E-01,6.54785E-01
-5.8366800E-01,6.59668E-01
-5.8349400E-01,6.59668E-01
-5.8332000E-01,6.79199E-01
-5.8314600E-01,6.45020E-01
-5.8297200E-01,6.35254E-01
-5.8279800E-01,6.10840E-01
-5.8262400E-01,6.05957E-01
-5.8245000E-01,6.20605E-01
-5.8227600E-01,6.35254E-01
-5.8210200E-01,6.25488E-01
-5.8192800E-01,6.20605E-01
-5.8175400E-01,6.20605E-01
-5.8158000E-01,6.20605E-01
-5.8140600E-01,6.30371E-01
-5.8123200E-01,6.20605E-01
-5.8105800E-01,6.45020E-01
-5.8088400E-01,6.25488E-01
-5.8071000E-01,6.40137E-01
-5.8053600E-01,8.69629E-01
-5.8036200E-01,9.57520E-01
-5.8018800E-01,9.77051E-01
-5.8001400E-01,9.91699E-01
-5.7984000E-01,9.91699E-01
-5.7966600E-01,7.86621E-01
-5.7949200E-01,6.84082E-01
-5.7931800E-01,6.74316E-01
-5.7914400E-01,6.88965E-01
-5.7897000E-01,6.79199E-01
-5.7879600E-01,6.93848E-01
-5.7862200E-01,6.49902E-01
-5.7844800E-01,6.35254E-01
-5.7827400E-01,6.45020E-01
-5.7810000E-01,6.05957E-01
-5.7792600E-01,6.35254E-01
-5.7775200E-01,6.35254E-01
-5.7757800E-01,6.25488E-01
-5.7740400E-01,6.35254E-01
-5.7723000E-01,6.30371E-01
-5.7705600E-01,6.35254E-01
-5.7688200E-01,8.35449E-01
-5.7670800E-01,9.33105E-01
-5.7653400E-01,9.47754E-01
-5.7636000E-01,9.67285E-01
-5.7618600E-01,9.77051E-01
-5.7601200E-01,7.67090E-01
-5.7583800E-01,6.74316E-01
-5.7566400E-01,6.64551E-01
-5.7549000E-01,6.64551E-01
-5.7531600E-01,6.64551E-01
-5.7514200E-01,6.54785E-01
-5.7496800E-01,6.45020E-01
-5.7479400E-01,6.30371E-01
-5.7462000E-01,6.20605E-01
-5.7444600E-01,6.15723E-01
-5.7427200E-01,6.30371E-01
-5.7409800E-01,6.10840E-01
-5.7392400E-01,6.35254E-01
-5.7375000E-01,6.25488E-01
-5.7357600E-01,6.25488E-01
-5.7340200E-01,5.91309E-01
-5.7322800E-01,6.05957E-01
-5.7305400E-01,6.25488E-01
-5.7288000E-01,6.30371E-01
-5.7270600E-01,6.05957E-01
-5.7253200E-01,6.20605E-01
-5.7235800E-01,6.45020E-01
-5.7218400E-01,8.59863E-01
-5.7201000E-01,9.28223E-01
-5.7183600E-01,9.57520E-01
-5.7166200E-01,9.57520E-01
-5.7148800E-01,9.67285E-01
-5.7131400E-01,7.52441E-01
-5.7114000E-01,7.03613E-01
-5.7096600E-01,6.64551E-01
-5.7079200E-01,6.79199E-01
-5.7061800E-01,6.74316E-01
-5.7044400E-01,6.74316E-01
-5.7027000E-01,6.69434E-01
-5.7009600E-01,6.30371E-01
-5.6992200E-01,6.35254E-01
-5.6974800E-01,6.35254E-01
-5.6957400E-01,6.35254E-01
-5.6940000E-01,6.49902E-01
-5.6922600E-01,6.40137E-01
-5.6905200E-01,6.45020E-01
-5.6887800E-01,6.40137E-01
-5.6870400E-01,6.30371E-01
-5.6853000E-01,8.74512E-01
-5.6835600E-01,9.47754E-01
-5.6818200E-01,9.52637E-01
-5.6800800E-01,9.42871E-01
-5.6783400E-01,9.72168E-01
-5.6766000E-01,7.42676E-01
-5.6748600E-01,6.88965E-01
-5.6731200E-01,6.84082E-01
-5.6713800E-01,6.69434E-01
-5.6696400E-01,6.79199E-01
-5.6679000E-01,6.69434E-01
-5.6661600E-01,6.59668E-01
-5.6644200E-01,6.25488E-01
-5.6626800E-01,6.30371E-01
-5.6609400E-01,6.10840E-01
-5.6592000E-01,6.30371E-01
-5.6574600E-01,6.15723E-01
-5.6557200E-01,6.05957E-01
-5.6539800E-01,6.15723E-01
-5.6522400E-01,6.15723E-01
-5.6505000E-01,6.20605E-01
-5.6487600E-01,6.05957E-01
-5.6470200E-01,6.20605E-01
-5.6452800E-01,6.20605E-01
-5.6435400E-01,6.20605E-01
-5.6418000E-01,6.20605E-01
-5.6400600E-01,6.69434E-01
-5.6383200E-01,8.64746E-01
-5.6365800E-01,9.23340E-01
-5.6348400E-01,9.37988E-01
-5.6331000E-01,9.47754E-01
-5.6313600E-01,9.23340E-01
-5.6296200E-01,7.47559E-01
-5.6278800E-01,6.69434E-01
-5.6261400E-01,6.59668E-01
-5.6244000E-01,6.84082E-01
-5.6226600E-01,6.69434E-01
-5.6209200E-01,6.59668E-01
-5.6191800E-01,6.69434E-01
-5.6174400E-01,6.54785E-01
-5.6157000E-01,6.40137E-01
-5.6139600E-01,6.35254E-01
-5.6122200E-01,6.35254E-01
-5.6104800E-01,6.45020E-01
-5.6087400E-01,6.30371E-01
-5.6070000E-01,6.40137E-01
-5.6052600E-01,6.20605E-01
-5.6035200E-01,6.49902E-01
-5.6017800E-01,8.89160E-01
-5.6000400E-01,9.37988E-01
-5.5983000E-01,9.81934E-01
-5.5965600E-01,9.77051E-01
-5.5948200E-01,9.81934E-01
-5.5930800E-01,7.62207E-01
-5.5913400E-01,7.08496E-01
-5.5896000E-01,6.93848E-01
-5.5878600E-01,6.84082E-01
-5.5861200E-01,6.84082E-01
-5.5843800E-01,6.64551E-01
-5.5826400E-01,6.59668E-01
-5.5809000E-01,6.25488E-01
-5.5791600E-01,6.35254E-01
-5.5774200E-01,6.10840E-01
-5.5756800E-01,6.05957E-01
-5.5739400E-01,6.30371E-01
-5.5722000E-01,6.30371E-01
-5.5704600E-01,6.35254E-01
-5.5687200E-01,6.35254E-01
-5.5669800E-01,6.25488E-01
-5.5652400E-01,6.15723E-01
-5.5635000E-01,6.15723E-01
-5.5617600E-01,6.15723E-01
-5.5600200E-01,6.20605E-01
-5.5582800E-01,6.10840E-01
-5.5565400E-01,7.28027E-01
-5.5548000E-01,8.98926E-01
-5.5530600E-01,9.42871E-01
-5.5513200E-01,9.57520E-01
-5.5495800E-01,9.62402E-01
-5.5478400E-01,8.74512E-01
-5.5461000E-01,7.23145E-01
-5.5443600E-01,6.88965E-01
-5.5426200E-01,6.79199E-01
-5.5408800E-01,6.64551E-01
-5.5391400E-01,6.69434E-01
-5.5374000E-01,6.69434E-01
-5.5356600E-01,6.40137E-01
-5.5339200E-01,6.35254E-01
-5.5321800E-01,6.20605E-01
-5.5304400E-01,6.30371E-01
-5.5287000E-01,6.20605E-01
-5.5269600E-01,6.35254E-01
-5.5252200E-01,6.25488E-01
-5.5234800E-01,6.35254E-01
-5.5217400E-01,6.35254E-01
-5.5200000E-01,6.79199E-01
-5.5182600E-01,8.74512E-01
-5.5165200E-01,9.52637E-01
-5.5147800E-01,9.81934E-01
-5.5130400E-01,9.67285E-01
-5.5113000E-01,9.67285E-01
-5.5095600E-01,7.47559E-01
-5.5078200E-01,6.88965E-01
-5.5060800E-01,7.08496E-01
-5.5043400E-01,6.74316E-01
-5.5026000E-01,6.84082E-01
-5.5008600E-01,6.69434E-01
-5.4991200E-01,6.59668E-01
-5.4973800E-01,6.25488E-01
-5.4956400E-01,6.35254E-01
-5.4939000E-01,6.35254E-01
-5.4921600E-01,6.20605E-01
-5.4904200E-01,6.25488E-01
-5.4886800E-01,6.20605E-01
-5.4869400E-01,6.25488E-01
-5.4852000E-01,6.25488E-01
-5.4834600E-01,6.35254E-01
-5.4817200E-01,6.35254E-01
-5.4799800E-01,6.45020E-01
-5.4782400E-01,6.25488E-01
-5.4765000E-01,6.15723E-01
-5.4747600E-01,6.35254E-01
-5.4730200E-01,7.57324E-01
-5.4712800E-01,9.03809E-01
-5.4695400E-01,9.57520E-01
-5.4678000E-01,9.57520E-01
-5.4660600E-01,9.72168E-01
-5.4643200E-01,8.40332E-01
-5.4625800E-01,7.08496E-01
-5.4608400E-01,6.79199E-01
-5.4591000E-01,6.69434E-01
-5.4573600E-01,6.74316E-01
-5.4556200E-01,6.64551E-01
-5.4538800E-01,6.64551E-01
-5.4521400E-01,6.40137E-01
-5.4504000E-01,6.25488E-01
-5.4486600E-01,6.25488E-01
-5.4469200E-01,6.20605E-01
-5.4451800E-01,6.25488E-01
-5.4434400E-01,6.20605E-01
-5.4417000E-01,6.25488E-01
-5.4399600E-01,6.35254E-01
-5.4382200E-01,6.15723E-01
-5.4364800E-01,7.08496E-01
-5.4347400E-01,8.69629E-01
-5.4330000E-01,9.28223E-01
-5.4312600E-01,9.62402E-01
-5.4295200E-01,9.57520E-01
-5.4277800E-01,8.94043E-01
-5.4260400E-01,7.18262E-01
-5.4243000E-01,6.88965E-01
-5.4225600E-01,6.79199E-01
-5.4208200E-01,6.59668E-01
-5.4190800E-01,6.88965E-01
-5.4173400E-01,6.59668E-01
-5.4156000E-01,6.54785E-01
-5.4138600E-01,6.40137E-01
-5.4121200E-01,6.20605E-01
-5.4103800E-01,6.25488E-01
-5.4086400E-01,6.20605E-01
-5.4069000E-01,6.25488E-01
-5.4051600E-01,6.40137E-01
-5.4034200E-01,6.20605E-01
-5.4016800E-01,6.25488E-01
-5.3999400E-01,6.25488E-01
-5.3982000E-01,6.35254E-01
-5.3964600E-01,6.40137E-01
-5.3947200E-01,6.20605E-01
-5.3929800E-01,6.20605E-01
-5.3912400E-01,6.35254E-01
-5.3895000E-01,8.06152E-01
-5.3877600E-01,9.18457E-01
-5.3860200E-01,9.62402E-01
-5.3842800E-01,9.62402E-01
-5.3825400E-01,9.67285E-01
-5.3808000E-01,8.35449E-01
-5.3790600E-01,7.13379E-01
-5.3773200E-01,6.93848E-01
-5.3755800E-01,6.64551E-01
-5.3738400E-01,6.74316E-01
-5.3721000E-01,6.64551E-01
-5.3703600E-01,6.84082E-01
-5.3686200E-01,6.45020E-01
-5.3668800E-01,6.30371E-01
-5.3651400E-01,6.30371E-01
-5.3634000E-01,6.20605E-01
-5.3616600E-01,6.20605E-01
-5.3599200E-01,6.35254E-01
-5.3581800E-01,6.20605E-01
-5.3564400E-01,6.25488E-01
-5.3547000E-01,6.25488E-01
-5.3529600E-01,7.52441E-01
-5.3512200E-01,8.94043E-01
-5.3494800E-01,9.33105E-01
-5.3477400E-01,9.52637E-01
-5.3460000E-01,9.62402E-01
-5.3442600E-01,8.54980E-01
-5.3425200E-01,7.13379E-01
-5.3407800E-01,6.59668E-01
-5.3390400E-01,6.74316E-01
-5.3373000E-01,6.64551E-01
-5.3355600E-01,6.49902E-01
-5.3338200E-01,6.40137E-01
-5.3320800E-01,6.40137E-01
-5.3303400E-01,6.20605E-01
-5.3286000E-01,6.10840E-01
-5.3268600E-01,6.25488E-01
-5.3251200E-01,6.10840E-01
-5.3233800E-01,6.25488E-01
-5.3216400E-01,6.15723E-01
-5.3199000E-01,6.15723E-01
-5.3181600E-01,6.10840E-01
-5.3164200E-01,6.20605E-01
-5.3146800E-01,6.05957E-01
-5.3129400E-01,6.20605E-01
-5.3112000E-01,6.20605E-01
-5.3094600E-01,6.40137E-01
-5.3077200E-01,6.40137E-01
-5.3059800E-01,8.06152E-01
-5.3042400E-01,9.28223E-01
-5.3025000E-01,9.62402E-01
-5.3007600E-01,9.86816E-01
-5.2990200E-01,9.86816E-01
-5.2972800E-01,8.11035E-01
-5.2955400E-01,7.08496E-01
-5.2938000E-01,6.93848E-01
-5.2920600E-01,6.64551E-01
-5.2903200E-01,6.79199E-01
-5.2885800E-01,6.69434E-01
-5.2868400E-01,6.84082E-01
-5.2851000E-01,6.74316E-01
-5.2833600E-01,6.40137E-01
-5.2816200E-01,6.40137E-01
-5.2798800E-01,6.45020E-01
-5.2781400E-01,6.25488E-01
-5.2764000E-01,6.30371E-01
-5.2746600E-01,6.20605E-01
-5.2729200E-01,6.35254E-01
-5.2711800E-01,6.35254E-01
-5.2694400E-01,7.86621E-01
-5.2677000E-01,8.98926E-01
-5.2659600E-01,9.57520E-01
-5.2642200E-01,9.62402E-01
-5.2624800E-01,9.62402E-01
-5.2607400E-01,8.35449E-01
-5.2590000E-01,7.08496E-01
-5.2572600E-01,6.74316E-01
-5.2555200E-01,6.69434E-01
-5.2537800E-01,6.54785E-01
-5.2520400E-01,6.59668E-01
-5.2503000E-01,6.59668E-01
-5.2485600E-01,6.40137E-01
-5.2468200E-01,6.35254E-01
-5.2450800E-01,6.20605E-01
-5.2433400E-01,6.20605E-01
-5.2416000E-01,6.10840E-01
-5.2398600E-01,5.96191E-01
-5.2381200E-01,6.10840E-01
-5.2363800E-01,6.20605E-01
-5.2346400E-01,6.05957E-01
-5.2329000E-01,6.10840E-01
-5.2311600E-01,6.20605E-01
-5.2294200E-01,6.05957E-01
-5.2276800E-01,6.15723E-01
-5.2259400E-01,6.20605E-01
-5.2242000E-01,6.20605E-01
-5.2224600E-01,8.35449E-01
-5.2207200E-01,9.33105E-01
-5.2189800E-01,9.42871E-01
-5.2172400E-01,9.57520E-01
-5.2155000E-01,9.62402E-01
-5.2137600E-01,7.86621E-01
-5.2120200E-01,7.03613E-01
-5.2102800E-01,6.84082E-01
-5.2085400E-01,6.59668E-01
-5.2068000E-01,6.98730E-01
-5.2050600E-01,6.64551E-01
-5.2033200E-01,6.74316E-01
-5.2015800E-01,6.49902E-01
-5.1998400E-01,6.49902E-01
-5.1981000E-01,6.40137E-01
-5.1963600E-01,6.35254E-01
-5.1946200E-01,6.59668E-01
-5.1928800E-01,6.40137E-01
-5.1911400E-01,6.40137E-01
-5.1894000E-01,6.35254E-01
-5.1876600E-01,6.40137E-01
-5.1859200E-01,7.96387E-01
-5.1841800E-01,9.18457E-01
-5.1824400E-01,9.52637E-01
-5.1807000E-01,9.28223E-01
-5.1789600E-01,9.42871E-01
-5.1772200E-01,8.06152E-01
-5.1754800E-01,6.93848E-01
-5.1737400E-01,6.88965E-01
-5.1720000E-01,6.74316E-01
-5.1702600E-01,6.45020E-01
-5.1685200E-01,6.88965E-01
-5.1667800E-01,6.59668E-01
-5.1650400E-01,6.40137E-01
-5.1633000E-01,6.30371E-01
-5.1615600E-01,6.15723E-01
-5.1598200E-01,6.05957E-01
-5.1580800E-01,6.10840E-01
-5.1563400E-01,6.25488E-01
-5.1546000E-01,6.15723E-01
-5.1528600E-01,6.01074E-01
-5.1511200E-01,6.20605E-01
-5.1493800E-01,6.15723E-01
-5.1476400E-01,6.05957E-01
-5.1459000E-01,6.15723E-01
-5.1441600E-01,6.35254E-01
-5.1424200E-01,6.20605E-01
-5.1406800E-01,6.20605E-01
-5.1389400E-01,8.11035E-01
-5.1372000E-01,9.08691E-01
-5.1354600E-01,9.42871E-01
-5.1337200E-01,9.37988E-01
-5.1319800E-01,9.42871E-01
-5.1302400E-01,7.62207E-01
-5.1285000E-01,6.93848E-01
-5.1267600E-01,6.93848E-01
-5.1250200E-01,6.69434E-01
-5.1232800E-01,6.69434E-01
-5.1215400E-01,6.79199E-01
-5.1198000E-01,6.74316E-01
-5.1180600E-01,6.25488E-01
-5.1163200E-01,6.20605E-01
-5.1145800E-01,6.25488E-01
-5.1128400E-01,6.25488E-01
-5.1111000E-01,6.25488E-01
-5.1093600E-01,6.30371E-01
-5.1076200E-01,6.35254E-01
-5.1058800E-01,6.40137E-01
-5.1041400E-01,6.74316E-01
-5.1024000E-01,8.15918E-01
-5.1006600E-01,9.57520E-01
-5.0989200E-01,9.52637E-01
-5.0971800E-01,9.62402E-01
-5.0954400E-01,9.86816E-01
-5.0937000E-01,7.96387E-01
-5.0919600E-01,7.08496E-01
-5.0902200E-01,6.79199E-01
-5.0884800E-01,6.84082E-01
-5.0867400E-01,6.79199E-01
-5.0850000E-01,6.74316E-01
-5.0832600E-01,6.59668E-01
-5.0815200E-01,6.49902E-01
-5.0797800E-01,6.30371E-01
-5.0780400E-01,6.25488E-01
-5.0763000E-01,6.20605E-01
-5.0745600E-01,6.20605E-01
-5.0728200E-01,6.25488E-01
-5.0710800E-01,6.20605E-01
-5.0693400E-01,6.15723E-01
-5.0676000E-01,6.05957E-01
-5.0658600E-01,6.20605E-01
-5.0641200E-01,6.20605E-01
-5.0623800E-01,6.20605E-01
-5.0606400E-01,6.05957E-01
-5.0589000E-01,6.10840E-01
-5.0571600E-01,6.25488E-01
-5.0554200E-01,8.45215E-01
-5.0536800E-01,9.37988E-01
-5.0519400E-01,9.47754E-01
-5.0502000E-01,9.57520E-01
-5.0484600E-01,9.62402E-01
-5.0467200E-01,7.52441E-01
-5.0449800E-01,6.88965E-01
-5.0432400E-01,6.84082E-01
-5.0415000E-01,6.74316E-01
-5.0397600E-01,6.45020E-01
-5.0380200E-01,6.40137E-01
-5.0362800E-01,6.54785E-01
-5.0345400E-01,6.45020E-01
-5.0328000E-01,6.49902E-01
-5.0310600E-01,6.20605E-01
-5.0293200E-01,6.49902E-01
-5.0275800E-01,6.15723E-01
-5.0258400E-01,6.30371E-01
-5.0241000E-01,6.15723E-01
-5.0223600E-01,6.35254E-01
-5.0206200E-01,6.40137E-01
-5.0188800E-01,8.30566E-01
-5.0171400E-01,9.37988E-01
-5.0154000E-01,9.77051E-01
-5.0136600E-01,9.77051E-01
-5.0119200E-01,9.81934E-01
-5.0101800E-01,8.01270E-01
-5.0084400E-01,7.03613E-01
-5.0067000E-01,6.88965E-01
-5.0049600E-01,7.03613E-01
-5.0032200E-01,6.79199E-01
-5.0014800E-01,6.93848E-01
-4.9997400E-01,6.54785E-01
-4.9980000E-01,6.40137E-01
-4.9962600E-01,6.45020E-01
-4.9945200E-01,6.35254E-01
-4.9927800E-01,6.35254E-01
-4.9910400E-01,6.15723E-01
-4.9893000E-01,6.25488E-01
-4.9875600E-01,6.35254E-01
-4.9858200E-01,6.20605E-01
-4.9840800E-01,6.20605E-01
-4.9823400E-01,6.10840E-01
-4.9806000E-01,6.25488E-01
-4.9788600E-01,6.20605E-01
-4.9771200E-01,6.35254E-01
-4.9753800E-01,6.45020E-01
-4.9736400E-01,6.35254E-01
-4.9719000E-01,8.74512E-01
-4.9701600E-01,9.37988E-01
-4.9684200E-01,9.18457E-01
-4.9666800E-01,9.67285E-01
-4.9649400E-01,9.62402E-01
-4.9632000E-01,7.47559E-01
-4.9614600E-01,6.79199E-01
-4.9597200E-01,6.59668E-01
-4.9579800E-01,6.54785E-01
-4.9562400E-01,6.54785E-01
-4.9545000E-01,6.59668E-01
-4.9527600E-01,6.49902E-01
-4.9510200E-01,6.25488E-01
-4.9492800E-01,6.30371E-01
-4.9475400E-01,6.30371E-01
-4.9458000E-01,6.15723E-01
-4.9440600E-01,6.40137E-01
-4.9423200E-01,6.15723E-01
-4.9405800E-01,6.10840E-01
-4.9388400E-01,6.15723E-01
-4.9371000E-01,6.40137E-01
-4.9353600E-01,8.35449E-01
-4.9336200E-01,9.47754E-01
-4.9318800E-01,9.37988E-01
-4.9301400E-01,9.62402E-01
-4.9284000E-01,9.37988E-01
-4.9266600E-01,7.47559E-01
-4.9249200E-01,6.93848E-01
-4.9231800E-01,6.49902E-01
-4.9214400E-01,6.84082E-01
-4.9197000E-01,6.84082E-01
-4.9179600E-01,6.79199E-01
-4.9162200E-01,6.59668E-01
-4.9144800E-01,6.40137E-01
-4.9127400E-01,6.30371E-01
-4.9110000E-01,6.20605E-01
-4.9092600E-01,6.30371E-01
-4.9075200E-01,6.35254E-01
-4.9057800E-01,6.25488E-01
-4.9040400E-01,6.35254E-01
-4.9023000E-01,6.30371E-01
-4.9005600E-01,6.25488E-01
-4.8988200E-01,6.20605E-01
-4.8970800E-01,6.59668E-01
-4.8953400E-01,6.40137E-01
-4.8936000E-01,6.35254E-01
-4.8918600E-01,6.25488E-01
-4.8901200E-01,6.74316E-01
-4.8883800E-01,8.64746E-01
-4.8866400E-01,9.33105E-01
-4.8849000E-01,9.57520E-01
-4.8831600E-01,9.67285E-01
-4.8814200E-01,9.47754E-01
-4.8796800E-01,7.37793E-01
-4.8779400E-01,6.84082E-01
-4.8762000E-01,6.79199E-01
-4.8744600E-01,6.54785E-01
-4.8727200E-01,6.69434E-01
-4.8709800E-01,6.69434E-01
-4.8692400E-01,6.54785E-01
-4.8675000E-01,6.30371E-01
-4.8657600E-01,6.05957E-01
-4.8640200E-01,6.25488E-01
-4.8622800E-01,6.25488E-01
-4.8605400E-01,6.30371E-01
-4.8588000E-01,6.15723E-01
-4.8570600E-01,6.20605E-01
-4.8553200E-01,6.35254E-01
-4.8535800E-01,6.10840E-01
-4.8518400E-01,8.54980E-01
-4.8501000E-01,9.18457E-01
-4.8483600E-01,9.57520E-01
-4.8466200E-01,9.62402E-01
-4.8448800E-01,9.42871E-01
-4.8431400E-01,7.32910E-01
-4.8414000E-01,6.93848E-01
-4.8396600E-01,6.69434E-01
-4.8379200E-01,6.49902E-01
-4.8361800E-01,6.49902E-01
-4.8344400E-01,6.74316E-01
-4.8327000E-01,6.40137E-01
-4.8309600E-01,6.25488E-01
-4.8292200E-01,6.20605E-01
-4.8274800E-01,6.05957E-01
-4.8257400E-01,6.20605E-01
